order_id,customer_id,vehicle_id,dealer_id,order_date,delivery_date,booking_amount,final_price,discount_amount,order_status,payment_type
1877,643,5,3,16-02-2026,15-03-2026,151606,2776326,23674,Delivered,UPI
1878,4677,2,17,14-04-2024,06-05-2024,144201,1576389,123611,Delivered,Loan
1879,46,1,1,22-02-2025,01-03-2025,59806,1712983,87017,Delivered,Net Banking
1880,2088,6,17,26-05-2024,09-07-2024,150936,3068900,131100,Delivered,Card
1881,2423,12,35,08-09-2024,11-10-2024,94668,1497986,102014,Delivered,UPI
1882,2311,9,38,07-11-2024,20-12-2024,123930,902784,47216,Delivered,Card
1883,2591,8,28,21-06-2024,29-06-2024,100440,1268202,31798,Delivered,Net Banking
1884,4936,6,6,09-06-2025,19-06-2025,79387,3057056,142944,Delivered,UPI
1885,3147,6,12,09-09-2025,07-10-2025,195980,3174304,25696,Delivered,Loan
1886,4638,6,39,10-08-2023,16-08-2023,112983,3109188,90812,Delivered,UPI
1887,3598,2,32,02-06-2025,23-06-2025,163465,1671347,28653,Delivered,Net Banking
1888,3967,12,25,10-09-2025,27-09-2025,60451,1563387,36613,Delivered,Card
1889,1281,12,16,10-09-2024,22-09-2024,155382,1469790,130210,Delivered,Card
1890,2968,5,25,22-09-2023,03-10-2023,183666,2681658,118342,Delivered,Loan
1891,2278,7,38,07-10-2023,07-11-2023,145806,1415851,84149,Delivered,Card
1892,2059,11,20,18-03-2026,28-03-2026,98554,1080250,69750,Delivered,UPI
1893,722,4,29,25-03-2024,09-05-2024,121265,1056709,43291,Pending,Loan
1894,4040,12,39,15-08-2024,30-08-2024,135095,1470054,129946,Pending,UPI
1895,2181,5,34,05-09-2024,16-10-2024,55246,2709850,90150,Cancelled,Loan
1896,3150,6,35,26-03-2025,16-04-2025,111506,3083786,116214,Cancelled,Card
1897,2370,9,33,01-07-2025,06-08-2025,174935,935207,14793,Delivered,Net Banking
1898,3255,11,31,31-03-2025,01-05-2025,199990,1073247,76753,Delivered,Card
1899,3710,9,3,06-10-2023,31-10-2023,121876,874928,75072,Cancelled,Loan
1900,914,10,7,17-12-2024,25-01-2025,82143,720835,129165,Delivered,Net Banking
1901,2512,8,28,25-04-2026,29-05-2026,161438,1176615,123385,Delivered,Net Banking
1902,470,12,40,27-02-2026,09-03-2026,99735,1558414,41586,Cancelled,Card
1903,3118,5,9,19-04-2025,15-05-2025,79680,2734794,65206,Delivered,Net Banking
1904,127,9,23,09-07-2024,09-08-2024,133508,822691,127309,Delivered,UPI
1905,3071,11,28,10-12-2024,28-12-2024,177123,1031035,118965,Delivered,Loan
1906,2274,8,31,14-06-2023,19-07-2023,121222,1260907,39093,Delivered,Net Banking
1907,3835,1,9,25-07-2024,22-08-2024,72426,1785211,14789,Delivered,Loan
1908,2098,10,19,31-01-2026,07-02-2026,170138,755929,94071,Cancelled,Card
1909,3033,7,14,14-12-2023,19-01-2024,120022,1422279,77721,Pending,Loan
1910,2925,6,22,06-04-2026,11-05-2026,157479,3087666,112334,Delivered,Loan
1911,2225,3,1,31-10-2023,26-11-2023,198188,2483084,16916,Cancelled,Card
1912,81,11,29,26-06-2024,11-07-2024,173246,1016682,133318,Delivered,Card
1913,3890,7,37,07-09-2024,02-10-2024,195833,1356960,143040,Delivered,Loan
1914,1291,12,28,18-03-2025,17-04-2025,111539,1584010,15990,Delivered,Net Banking
1915,4999,9,2,18-11-2025,02-01-2026,171814,890875,59125,Delivered,Loan
1916,2165,9,12,08-03-2024,20-04-2024,101523,865166,84834,Delivered,UPI
1917,464,8,39,24-08-2024,23-09-2024,163338,1263102,36898,Delivered,Net Banking
1918,4062,8,34,13-07-2024,03-08-2024,122926,1253414,46586,Delivered,Net Banking
1919,2359,10,5,01-09-2024,13-10-2024,152128,810720,39280,Delivered,Net Banking
1920,4768,6,2,18-11-2023,23-12-2023,139943,3144492,55508,Delivered,Loan
1921,296,2,25,30-10-2023,12-12-2023,141405,1670613,29387,Delivered,Net Banking
1922,4344,1,31,17-02-2026,02-04-2026,87204,1656405,143595,Delivered,Net Banking
1923,378,1,34,15-11-2024,24-11-2024,106559,1738443,61557,Delivered,Loan
1924,4748,1,10,24-05-2023,11-06-2023,128551,1664086,135914,Delivered,Net Banking
1925,4704,12,12,06-05-2026,28-05-2026,75603,1516231,83769,Delivered,UPI
1926,3108,11,37,13-08-2025,27-09-2025,80886,1047606,102394,Delivered,Card
1927,4689,5,27,25-03-2024,15-04-2024,114822,2779665,20335,Delivered,UPI
1928,4444,3,36,13-11-2024,17-12-2024,118987,2465246,34754,Delivered,Loan
1929,4835,6,7,20-04-2026,30-04-2026,57207,3151967,48033,Cancelled,Card
1930,4612,12,4,25-07-2023,22-08-2023,163304,1489135,110865,Delivered,Loan
1931,1264,4,37,05-08-2023,28-08-2023,196177,1040485,59515,Delivered,Net Banking
1932,2927,11,19,28-06-2024,13-07-2024,181310,1001090,148910,Delivered,Card
1933,3884,12,31,22-04-2024,12-05-2024,194151,1509656,90344,Delivered,Loan
1934,440,12,16,16-03-2024,21-03-2024,167585,1542995,57005,Delivered,Card
1935,650,8,37,10-05-2025,28-05-2025,155127,1270439,29561,Delivered,UPI
1936,2704,6,13,05-03-2024,20-03-2024,166264,3078715,121285,Delivered,Card
1937,2277,11,20,09-07-2024,15-08-2024,172120,1075492,74508,Delivered,Net Banking
1938,3993,10,16,23-03-2024,29-04-2024,199263,701982,148018,Cancelled,UPI
1939,1405,9,28,31-03-2024,03-05-2024,182756,896552,53448,Delivered,Loan
1940,4079,9,25,01-09-2023,15-10-2023,63633,918121,31879,Delivered,Net Banking
1941,3109,12,11,30-09-2024,12-11-2024,149850,1491132,108868,Delivered,Loan
1942,822,12,21,04-05-2026,09-06-2026,69479,1532224,67776,Delivered,UPI
1943,1153,1,19,10-05-2025,16-05-2025,70314,1720828,79172,Delivered,UPI
1944,3770,2,37,24-01-2024,02-02-2024,123355,1654703,45297,Delivered,Card
1945,3739,1,12,15-06-2024,17-07-2024,164767,1694472,105528,Delivered,UPI
1946,2385,10,26,30-07-2025,18-08-2025,133322,746257,103743,Delivered,Card
1947,3032,4,5,08-01-2024,18-01-2024,79832,1082044,17956,Delivered,Loan
1948,3026,7,29,11-02-2025,02-03-2025,107383,1465981,34019,Delivered,UPI
1949,538,11,30,19-11-2023,11-12-2023,74189,1090047,59953,Pending,Net Banking
1950,2945,7,2,29-08-2024,04-10-2024,51785,1428864,71136,Delivered,UPI
1951,3648,4,30,24-05-2023,11-06-2023,176110,1028122,71878,Cancelled,UPI
1952,684,1,7,08-03-2026,31-03-2026,158457,1744963,55037,Delivered,Card
1953,1305,12,17,22-06-2025,27-06-2025,159033,1589978,10022,Delivered,Net Banking
1954,2742,5,38,17-08-2024,18-09-2024,63894,2684393,115607,Delivered,Loan
1955,697,5,16,07-08-2024,02-09-2024,122547,2779141,20859,Cancelled,UPI
1956,526,9,2,23-05-2024,30-05-2024,138856,860615,89385,Delivered,Loan
1957,1986,2,8,29-08-2025,09-10-2025,156546,1604023,95977,Delivered,Card
1958,3948,7,39,03-01-2024,20-01-2024,179602,1418165,81835,Pending,Net Banking
1959,3418,1,21,12-08-2023,02-09-2023,137107,1658293,141707,Delivered,Loan
1960,3869,6,1,31-08-2024,22-09-2024,97044,3145661,54339,Delivered,Loan
1961,467,7,38,01-08-2024,22-08-2024,158797,1358868,141132,Delivered,Net Banking
1962,2765,5,7,24-12-2025,31-01-2026,180716,2748225,51775,Delivered,UPI
1963,949,5,36,25-01-2024,05-03-2024,150317,2764537,35463,Delivered,UPI
1964,620,10,32,19-03-2026,14-04-2026,178479,747170,102830,Delivered,Card
1965,3290,8,36,15-05-2024,13-06-2024,62225,1204516,95484,Delivered,Loan
1966,749,5,18,17-06-2025,30-06-2025,87997,2721692,78308,Delivered,Net Banking
1967,154,9,35,07-10-2024,15-10-2024,61436,849155,100845,Delivered,UPI
1968,1863,8,33,16-07-2023,16-08-2023,157664,1243659,56341,Delivered,Net Banking
1969,353,5,10,23-07-2024,13-08-2024,157736,2773546,26454,Delivered,UPI
1970,2416,3,1,05-03-2025,07-04-2025,191288,2389822,110178,Delivered,UPI
1971,362,7,35,17-02-2024,26-02-2024,107662,1420617,79383,Delivered,Net Banking
1972,1263,11,15,29-05-2025,11-07-2025,152612,1017441,132559,Delivered,UPI
1973,389,6,17,14-03-2025,26-03-2025,71899,3069679,130321,Delivered,UPI
1974,4050,7,1,23-10-2023,02-11-2023,141190,1370160,129840,Delivered,UPI
1975,4399,1,1,11-01-2026,13-02-2026,195122,1665940,134060,Delivered,Loan
1976,3013,6,30,19-12-2025,20-01-2026,188798,3163092,36908,Delivered,Net Banking
1977,3951,1,28,29-04-2025,31-05-2025,84400,1662047,137953,Delivered,Card
1978,1449,9,15,14-09-2023,08-10-2023,117880,909246,40754,Delivered,Card
1979,908,6,11,04-04-2025,07-05-2025,145300,3143678,56322,Delivered,Card
1980,1608,7,30,25-02-2024,18-03-2024,187331,1475744,24256,Delivered,UPI
1981,1398,11,3,10-10-2024,06-11-2024,125123,1069849,80151,Delivered,Net Banking
1982,4841,12,35,20-07-2025,28-08-2025,73751,1582331,17669,Delivered,Card
1983,2804,7,9,09-05-2026,17-05-2026,106669,1350509,149491,Delivered,UPI
1984,4583,9,3,30-04-2024,14-05-2024,178683,846238,103762,Cancelled,UPI
1985,573,7,11,11-06-2023,19-06-2023,113165,1385610,114390,Delivered,Card
1986,3045,6,40,24-01-2025,20-02-2025,133372,3162316,37684,Delivered,Net Banking
1987,3104,2,28,30-11-2024,31-12-2024,156396,1650240,49760,Cancelled,Loan
1988,4438,7,13,30-05-2024,28-06-2024,84800,1475753,24247,Delivered,Card
1989,3078,9,32,17-04-2026,04-05-2026,65889,902175,47825,Delivered,Card
1990,2673,5,24,20-01-2025,27-01-2025,151504,2784857,15143,Delivered,UPI
1991,3598,9,30,04-12-2023,22-12-2023,75401,809448,140552,Cancelled,Card
1992,2356,2,4,23-11-2025,01-12-2025,164561,1688830,11170,Delivered,Loan
1993,4222,5,16,27-07-2025,06-09-2025,57161,2729330,70670,Delivered,Loan
1994,3528,1,15,06-10-2025,31-10-2025,50343,1681450,118550,Delivered,Net Banking
1995,313,7,18,13-12-2023,23-01-2024,173289,1425781,74219,Delivered,UPI
1996,2332,5,30,03-02-2026,19-03-2026,132544,2776647,23353,Delivered,Card
1997,473,5,31,11-05-2026,16-05-2026,178076,2756842,43158,Delivered,UPI
1998,1310,8,28,26-08-2025,16-09-2025,79774,1193445,106555,Pending,UPI
1999,392,6,4,19-11-2024,01-12-2024,178697,3104077,95923,Delivered,Net Banking
2000,1719,9,33,04-11-2025,09-11-2025,97172,865879,84121,Delivered,UPI
2001,3136,3,33,30-01-2026,14-02-2026,135328,2358568,141432,Delivered,Net Banking
2002,1342,6,21,30-10-2023,18-11-2023,53446,3141823,58177,Delivered,Card
2003,4393,6,5,05-10-2024,30-10-2024,64702,3093061,106939,Delivered,Loan
2004,1287,5,30,29-03-2026,08-04-2026,164744,2765917,34083,Delivered,Net Banking
2005,2831,1,24,06-10-2025,18-10-2025,81552,1735405,64595,Cancelled,Loan
2006,720,9,2,26-06-2024,23-07-2024,125888,915729,34271,Delivered,UPI
2007,27,8,17,14-12-2025,28-01-2026,122049,1279065,20935,Delivered,Loan
2008,555,6,28,23-12-2024,03-02-2025,106693,3134206,65794,Cancelled,Card
2009,3874,7,40,17-10-2024,31-10-2024,197260,1389685,110315,Delivered,Loan
2010,3671,4,33,07-03-2025,10-04-2025,61021,1036768,63232,Delivered,Card
2011,3029,3,14,26-02-2025,10-04-2025,148428,2477303,22697,Pending,Loan
2012,3382,4,27,30-04-2025,07-05-2025,71221,974936,125064,Delivered,UPI
2013,1668,8,14,05-09-2024,19-10-2024,72688,1212123,87877,Delivered,Loan
2014,4385,2,37,05-03-2025,24-03-2025,152071,1577212,122788,Delivered,Card
2015,3529,5,14,23-04-2024,25-05-2024,101107,2698265,101735,Delivered,Loan
2016,2582,12,39,27-04-2025,19-05-2025,160287,1492265,107735,Delivered,UPI
2017,3016,1,35,07-12-2023,18-01-2024,78537,1706215,93785,Pending,Net Banking
2018,1907,11,7,21-05-2024,29-06-2024,194334,1022626,127374,Delivered,Net Banking
2019,1870,4,3,07-05-2024,20-05-2024,52053,1037971,62029,Delivered,Card
2020,1972,4,34,17-05-2025,24-06-2025,77169,1027265,72735,Delivered,Net Banking
2021,34,3,21,14-01-2024,20-01-2024,179934,2449746,50254,Delivered,UPI
2022,199,5,16,31-12-2024,08-02-2025,149492,2675832,124168,Delivered,Loan
2023,3829,1,32,12-04-2024,26-04-2024,61226,1688106,111894,Delivered,Net Banking
2024,2577,8,33,09-08-2023,21-09-2023,161836,1180302,119698,Delivered,UPI
2025,2924,4,32,09-08-2025,26-08-2025,65173,951086,148914,Cancelled,Card
2026,1649,4,3,07-09-2023,18-10-2023,57744,969311,130689,Delivered,Card
2027,2414,8,32,14-10-2025,22-10-2025,144879,1167655,132345,Delivered,Net Banking
2028,1136,2,1,10-06-2023,21-07-2023,158535,1557091,142909,Cancelled,Net Banking
2029,3772,9,12,01-04-2026,08-05-2026,161048,922169,27831,Delivered,Net Banking
2030,93,1,25,27-03-2024,26-04-2024,187253,1657828,142172,Delivered,Card
2031,3985,10,4,20-11-2025,14-12-2025,146858,797158,52842,Delivered,Loan
2032,3092,6,33,07-05-2026,13-05-2026,193112,3079300,120700,Delivered,Net Banking
2033,4889,3,11,02-06-2025,17-07-2025,76440,2415162,84838,Delivered,Net Banking
2034,4953,8,1,18-09-2025,06-10-2025,60823,1257675,42325,Delivered,Card
2035,2166,9,1,17-07-2024,30-08-2024,117758,849365,100635,Delivered,Net Banking
2036,4514,10,3,17-11-2025,09-12-2025,114666,700020,149980,Delivered,Net Banking
2037,2608,9,25,17-12-2024,20-01-2025,151420,904481,45519,Delivered,UPI
2038,1774,2,33,03-09-2025,09-09-2025,160755,1579282,120718,Delivered,Net Banking
2039,2439,1,21,25-03-2026,09-05-2026,129611,1665080,134920,Delivered,UPI
2040,4352,8,36,16-08-2023,21-08-2023,166688,1234518,65482,Delivered,Loan
2041,1976,8,7,09-01-2024,22-01-2024,187857,1180354,119646,Delivered,UPI
2042,2354,2,22,23-05-2024,17-06-2024,191692,1562438,137562,Pending,UPI
2043,1925,11,29,27-10-2024,13-11-2024,124371,1119599,30401,Cancelled,UPI
2044,3916,11,22,13-04-2025,12-05-2025,120805,1103949,46051,Delivered,Loan
2045,2065,4,13,12-12-2024,24-12-2024,192768,959772,140228,Delivered,Card
2046,320,6,40,06-05-2025,10-06-2025,163954,3082914,117086,Delivered,Loan
2047,115,8,34,05-12-2025,27-12-2025,116339,1184888,115112,Cancelled,UPI
2048,2721,8,29,26-04-2025,19-05-2025,151238,1183496,116504,Delivered,Net Banking
2049,4187,11,21,26-02-2024,29-03-2024,82824,1050100,99900,Delivered,Loan
2050,2464,3,17,12-04-2025,08-05-2025,155355,2379399,120601,Delivered,Card
2051,4691,10,4,05-07-2025,08-08-2025,85460,797529,52471,Pending,Net Banking
2052,3869,10,18,16-12-2023,23-12-2023,56152,726373,123627,Delivered,Loan
2053,854,4,34,22-04-2024,07-05-2024,111180,975105,124895,Delivered,Card
2054,1939,10,9,03-06-2025,20-06-2025,152308,702444,147556,Delivered,Loan
2055,2072,7,33,06-11-2023,07-12-2023,197586,1441054,58946,Delivered,Net Banking
2056,712,1,15,26-10-2023,23-11-2023,147760,1684764,115236,Delivered,UPI
2057,4584,5,13,24-09-2025,30-10-2025,130060,2769238,30762,Cancelled,Card
2058,3363,3,31,04-11-2025,23-11-2025,51066,2394152,105848,Delivered,UPI
2059,429,12,5,21-04-2024,05-05-2024,158158,1477814,122186,Cancelled,Net Banking
2060,298,10,28,03-03-2025,12-03-2025,59505,765357,84643,Delivered,UPI
2061,53,1,39,24-02-2025,07-03-2025,152820,1677360,122640,Delivered,Loan
2062,2531,6,20,19-03-2026,08-04-2026,64333,3179844,20156,Delivered,Loan
2063,3278,3,32,08-07-2025,01-08-2025,51113,2449035,50965,Pending,Loan
2064,1482,12,9,29-09-2024,25-10-2024,169996,1457239,142761,Delivered,Card
2065,463,8,13,21-04-2026,06-05-2026,157915,1261425,38575,Pending,Loan
2066,3276,10,7,28-04-2024,05-05-2024,65497,722708,127292,Delivered,Net Banking
2067,539,2,32,24-09-2023,04-10-2023,116277,1634059,65941,Delivered,Card
2068,2930,1,2,27-06-2023,28-07-2023,96175,1719291,80709,Delivered,Net Banking
2069,3445,5,16,23-12-2023,16-01-2024,158500,2709626,90374,Delivered,Net Banking
2070,2918,1,21,30-12-2023,16-01-2024,180832,1715434,84566,Cancelled,Loan
2071,652,2,27,25-11-2023,30-11-2023,183259,1648854,51146,Delivered,Loan
2072,1575,12,36,09-09-2025,18-10-2025,140010,1459313,140687,Delivered,Net Banking
2073,2593,10,12,27-06-2024,05-07-2024,68285,771757,78243,Delivered,Loan
2074,1341,9,11,02-12-2023,21-12-2023,75944,926963,23037,Delivered,Loan
2075,1893,1,16,07-12-2024,21-01-2025,179763,1754900,45100,Delivered,Loan
2076,2416,11,19,02-09-2025,21-09-2025,88136,1080258,69742,Delivered,Loan
2077,2827,11,30,22-06-2023,30-07-2023,180780,1027649,122351,Delivered,Loan
2078,441,5,31,22-05-2024,25-06-2024,118636,2756058,43942,Delivered,Net Banking
2079,2245,10,31,29-04-2024,13-05-2024,105335,706324,143676,Delivered,Loan
2080,842,10,1,18-06-2023,19-07-2023,69523,721857,128143,Delivered,Net Banking
2081,4580,5,19,07-08-2024,23-08-2024,93265,2656868,143132,Delivered,Card
2082,541,7,17,28-01-2025,10-02-2025,83731,1458254,41746,Delivered,Net Banking
2083,2913,9,23,04-05-2026,16-06-2026,63189,816836,133164,Pending,Card
2084,2329,9,38,20-01-2024,29-01-2024,139754,939538,10462,Delivered,Net Banking
2085,4619,10,37,07-02-2025,17-02-2025,188619,745193,104807,Delivered,Card
2086,2167,11,23,01-07-2025,30-07-2025,80664,1048177,101823,Delivered,Card
2087,2350,4,17,06-07-2024,28-07-2024,172525,1075354,24646,Delivered,UPI
2088,3395,11,14,20-09-2023,29-09-2023,136187,1077259,72741,Delivered,Loan
2089,1956,6,29,14-11-2023,23-12-2023,135497,3119357,80643,Delivered,Net Banking
2090,1715,12,8,12-07-2025,26-07-2025,92870,1452887,147113,Delivered,UPI
2091,585,3,26,18-01-2024,11-02-2024,74814,2450105,49895,Pending,UPI
2092,2617,5,17,08-06-2023,14-07-2023,106992,2657560,142440,Delivered,Net Banking
2093,425,8,4,17-12-2023,14-01-2024,166378,1282592,17408,Delivered,Loan
2094,164,11,26,01-09-2023,14-09-2023,106967,1039120,110880,Delivered,Net Banking
2095,1469,5,13,22-01-2025,04-02-2025,137742,2677957,122043,Delivered,UPI
2096,4064,10,34,29-02-2024,08-03-2024,178735,773066,76934,Delivered,Card
2097,3613,10,34,24-01-2025,01-03-2025,136195,710336,139664,Delivered,Card
2098,4825,10,28,14-02-2024,02-03-2024,198298,738078,111922,Cancelled,Loan
2099,2966,5,18,08-01-2026,19-01-2026,182891,2731141,68859,Pending,Net Banking
2100,4659,3,34,13-07-2025,28-07-2025,88484,2385203,114797,Delivered,UPI
2101,825,7,23,04-06-2023,15-06-2023,132223,1407247,92753,Delivered,Loan
2102,3657,9,32,13-04-2026,24-04-2026,136898,845336,104664,Delivered,Card
2103,1678,2,29,24-12-2025,03-02-2026,68673,1630305,69695,Delivered,Card
2104,2448,8,22,30-09-2024,29-10-2024,160892,1273335,26665,Delivered,Net Banking
2105,3109,6,4,15-01-2025,29-01-2025,55346,3160494,39506,Cancelled,UPI
2106,1406,8,34,07-06-2025,09-07-2025,197600,1209341,90659,Delivered,Net Banking
2107,463,1,23,02-05-2024,14-05-2024,135350,1757171,42829,Delivered,UPI
2108,3456,4,7,10-04-2025,24-05-2025,136744,1089267,10733,Pending,Net Banking
2109,3139,10,14,19-03-2024,03-04-2024,93978,717405,132595,Delivered,Net Banking
2110,2351,11,25,21-04-2024,07-05-2024,153605,1093080,56920,Pending,Net Banking
2111,2599,4,6,21-03-2026,30-03-2026,92865,998797,101203,Delivered,Card
2112,4416,8,9,10-06-2025,16-06-2025,135241,1173485,126515,Delivered,Card
2113,795,5,20,03-11-2025,24-11-2025,80157,2719836,80164,Delivered,Net Banking
2114,2214,6,37,19-07-2023,17-08-2023,118865,3143913,56087,Delivered,Loan
2115,52,10,10,08-01-2026,13-02-2026,69519,722886,127114,Cancelled,Net Banking
2116,1873,11,27,03-12-2024,10-01-2025,51452,1053123,96877,Delivered,UPI
2117,2626,11,8,15-08-2024,23-09-2024,141638,1099092,50908,Delivered,UPI
2118,251,4,6,31-08-2025,09-10-2025,168733,976083,123917,Delivered,UPI
2119,3907,6,38,14-01-2025,25-01-2025,122829,3118202,81798,Cancelled,Loan
2120,3394,7,5,11-11-2023,25-12-2023,155492,1382998,117002,Delivered,Net Banking
2121,79,2,22,14-08-2024,22-08-2024,111496,1619138,80862,Delivered,UPI
2122,665,1,12,21-05-2023,20-06-2023,139696,1692473,107527,Delivered,Loan
2123,3781,6,27,15-10-2024,14-11-2024,170057,3094907,105093,Cancelled,Card
2124,4817,11,31,16-07-2023,20-08-2023,71912,1061132,88868,Delivered,Loan
2125,23,7,34,05-08-2024,30-08-2024,89817,1484492,15508,Delivered,UPI
2126,2433,7,12,26-03-2025,07-04-2025,177200,1408574,91426,Delivered,Net Banking
2127,801,7,22,12-03-2026,31-03-2026,107600,1368666,131334,Cancelled,UPI
2128,2638,4,19,16-12-2025,31-12-2025,178644,1089982,10018,Delivered,UPI
2129,3424,3,38,03-11-2023,20-11-2023,149046,2473640,26360,Delivered,UPI
2130,3924,2,4,09-03-2024,10-04-2024,81917,1585646,114354,Delivered,UPI
2131,1805,7,30,15-07-2023,23-07-2023,65362,1403058,96942,Delivered,UPI
2132,3770,11,37,05-02-2026,22-03-2026,166146,1016981,133019,Delivered,Card
2133,852,10,37,27-09-2024,20-10-2024,166172,731890,118110,Delivered,Net Banking
2134,399,9,30,10-04-2026,02-05-2026,68147,829850,120150,Cancelled,Card
2135,4957,9,15,06-05-2024,12-05-2024,178473,805490,144510,Delivered,Loan
2136,3843,8,37,14-03-2025,22-04-2025,182315,1156716,143284,Delivered,Card
2137,3730,6,40,24-01-2026,23-02-2026,152684,3050794,149206,Delivered,Net Banking
2138,1450,8,17,30-04-2025,06-06-2025,111428,1240876,59124,Delivered,UPI
2139,4669,12,29,14-08-2025,23-08-2025,117461,1504947,95053,Delivered,Loan
2140,4837,6,2,20-08-2023,01-09-2023,106644,3139040,60960,Delivered,Card
2141,720,2,21,31-12-2023,29-01-2024,186808,1573064,126936,Pending,Loan
2142,146,9,11,13-04-2024,22-05-2024,127011,892156,57844,Delivered,Net Banking
2143,2528,10,8,01-05-2024,21-05-2024,70900,722198,127802,Delivered,Loan
2144,459,10,18,30-07-2023,13-09-2023,106784,796047,53953,Delivered,Loan
2145,4670,7,16,05-06-2023,10-07-2023,108382,1467510,32490,Delivered,UPI
2146,2987,2,33,07-06-2024,16-06-2024,149931,1626743,73257,Cancelled,UPI
2147,216,5,29,28-05-2024,10-07-2024,129656,2777376,22624,Delivered,Loan
2148,2306,10,17,31-07-2023,08-08-2023,193217,749006,100994,Delivered,UPI
2149,4955,4,40,02-06-2023,23-06-2023,179633,1049181,50819,Delivered,UPI
2150,596,10,11,07-03-2026,08-04-2026,55533,825754,24246,Delivered,Net Banking
2151,410,11,28,15-09-2024,23-10-2024,126415,1120965,29035,Delivered,UPI
