loan_id,order_id,loan_amount,interest_rate,loan_tenure_months,emi_amount,loan_status,credit_score_band,default_flag
1635,8875,814937,12.95,36,22637.14,Active,High,1
1636,10881,1224897,9.48,72,17012.46,Active,Medium,1
1637,7045,2208029,9.55,48,46000.6,Active,Low,0
1638,8880,1940930,11.27,24,80872.08,Active,Medium,0
1639,9114,784288,9.47,48,16339.33,Closed,Medium,0
1640,10111,1514790,10.92,36,42077.5,Closed,Low,0
1641,10169,1041541,10.93,48,21698.77,Active,Medium,0
1642,5565,1752032,10.82,36,48667.56,Active,High,0
1643,4338,1154811,12.27,48,24058.56,Active,Medium,1
1644,14880,2118414,7.83,60,35306.9,Closed,Low,1
1645,13031,1841074,9.49,24,76711.42,Active,Medium,0
1646,13957,729614,11.57,60,12160.23,Active,Low,0
1647,901,1191851,14.04,48,24830.23,Closed,Low,0
1648,185,1020893,10.73,36,28358.14,Active,High,0
1649,13835,889443,11.37,48,18530.06,Active,Low,1
1650,2914,783051,9.68,24,32627.12,Active,Medium,0
1651,7250,668373,8.32,60,11139.55,Active,Low,0
1652,2146,1240693,12.29,24,51695.54,Active,Low,0
1653,12867,1258433,13.08,36,34956.47,Closed,Low,1
1654,2089,2553994,8.23,48,53208.21,Active,Medium,0
1655,7051,1267109,12.24,60,21118.48,Active,High,0
1656,9648,1263570,13.8,60,21059.5,Closed,High,1
1657,4694,1600175,13,24,66673.96,Active,Low,1
1658,1689,1317588,10.35,60,21959.8,Active,High,1
1659,7751,943790,12.8,36,26216.39,Active,Medium,0
1660,12734,781043,13.3,60,13017.38,Closed,Medium,0
1661,1769,1927751,11.95,72,26774.32,Active,High,1
1662,593,1684329,13.52,60,28072.15,Active,Medium,1
1663,1924,1386260,9.91,36,38507.22,Default,Medium,0
1664,14746,612072,8.91,48,12751.5,Closed,Low,0
1665,1618,1504679,8.34,36,41796.64,Active,Medium,1
1666,14831,2475988,7.92,24,103166.17,Closed,Low,1
1667,13984,2759080,8.79,24,114961.67,Default,Medium,0
1668,1115,2209036,9.24,24,92043.17,Closed,High,1
1669,3405,1594182,12.05,72,22141.42,Active,High,1
1670,539,1945915,14.03,48,40539.9,Active,Medium,0
1671,12418,1262024,10.92,60,21033.73,Active,High,0
1672,11976,1661846,8.14,36,46162.39,Active,Low,0
1673,9050,1926354,13.94,60,32105.9,Active,High,1
1674,10070,1036037,12.47,24,43168.21,Active,Medium,0
1675,4790,1531808,13.88,72,21275.11,Active,High,0
1676,10376,1013211,12.94,24,42217.12,Active,High,0
1677,8304,736930,12.08,48,15352.71,Closed,High,1
1678,12408,1079564,13.44,60,17992.73,Closed,High,1
1679,4039,687003,11.61,60,11450.05,Closed,Medium,1
1680,10898,1319067,11.3,48,27480.56,Active,Medium,0
1681,8399,1563177,11.89,36,43421.58,Active,Medium,0
1682,395,1183970,14.07,36,32888.06,Active,Low,1
1683,4343,991901,12.01,72,13776.4,Active,High,0
1684,294,751706,9.97,60,12528.43,Active,Medium,0
1685,6436,1303328,8.11,36,36203.56,Active,Low,1
1686,3080,1508776,10.48,36,41910.44,Active,Medium,0
1687,14995,1360300,8.7,24,56679.17,Active,Medium,1
1688,5175,2589237,10.36,60,43153.95,Closed,High,1
1689,14426,683278,13.21,60,11387.97,Active,Medium,0
1690,8066,1297516,10.69,48,27031.58,Closed,Medium,1
1691,6691,524832,11.26,24,21868,Default,Medium,1
1692,11586,836905,8.04,60,13948.42,Active,Low,1
1693,6614,1363590,14.13,72,18938.75,Closed,Low,0
1694,6320,1252339,10.22,36,34787.19,Closed,Low,1
1695,9255,1329473,9.09,48,27697.35,Active,High,0
1696,9369,589110,8.78,72,8182.08,Active,High,0
1697,8241,2071398,9.93,48,43154.12,Active,High,0
1698,9195,766211,13.2,36,21283.64,Active,Low,1
1699,13834,2641531,10.7,60,44025.52,Closed,Low,0
1700,4717,931915,12.94,72,12943.26,Active,High,0
1701,12968,1112470,11.89,72,15450.97,Active,High,1
1702,14515,1123857,13.35,36,31218.25,Closed,Low,0
1703,12559,627342,11.25,24,26139.25,Active,Low,1
1704,14278,825242,13.96,48,17192.54,Active,Medium,1
1705,10190,721628,11.6,36,20045.22,Closed,Low,0
1706,9553,795403,9.35,60,13256.72,Active,Low,0
1707,3448,1083847,8.1,24,45160.29,Default,Low,0
1708,1741,783827,12.39,72,10886.49,Closed,Medium,1
1709,11460,534435,13.88,60,8907.25,Closed,Low,0
1710,8142,1295273,14.2,36,35979.81,Active,Low,0
1711,10861,2112643,12.35,60,35210.72,Active,High,1
1712,13333,1057228,11.46,36,29367.44,Active,Medium,1
1713,2185,1529019,11.13,60,25483.65,Closed,Low,0
1714,5445,1169385,12.26,24,48724.38,Active,Low,0
1715,13637,2033127,11.57,48,42356.81,Active,High,1
1716,6951,579993,12.31,24,24166.38,Active,High,1
1717,14030,1854856,12.33,36,51523.78,Active,Low,1
1718,10466,1245643,7.87,60,20760.72,Active,Medium,1
1719,11400,1859163,11.06,36,51643.42,Default,High,0
1720,466,1255753,13.95,72,17441.01,Default,Medium,0
1721,14135,2008075,10.16,24,83669.79,Closed,Medium,0
1722,9040,904866,12.73,24,37702.75,Active,Medium,0
1723,7460,686568,10.49,60,11442.8,Active,Low,1
1724,114,593976,14.34,24,24749,Active,Low,1
1725,9220,2399795,12.37,24,99991.46,Active,Low,0
1726,2088,744518,14.15,24,31021.58,Active,Low,1
1727,12115,938593,12.71,24,39108.04,Active,Low,1
1728,1749,784392,9.11,36,21788.67,Active,High,0
1729,12244,1050538,8.88,36,29181.61,Closed,Low,1
1730,7276,601238,12.77,72,8350.53,Active,Medium,1
1731,11882,1423238,10.07,72,19767.19,Active,High,0
1732,3214,542837,8.06,72,7539.4,Closed,Low,1
1733,36,728720,11.3,36,20242.22,Closed,High,1
1734,14645,1308369,8.1,72,18171.79,Active,Low,0
1735,8601,1028897,14.31,24,42870.71,Active,Low,1
1736,13611,773471,10.16,60,12891.18,Active,High,1
1737,2880,1688354,12.08,72,23449.36,Closed,Medium,1
1738,8485,2152665,7.64,48,44847.19,Active,High,1
1739,10797,819033,8.35,60,13650.55,Default,High,1
1740,6331,2366594,11.11,60,39443.23,Default,Medium,1
1741,9955,1166227,9.15,60,19437.12,Active,High,0
1742,1373,938315,10.2,60,15638.58,Active,Medium,1
1743,8974,1126254,13.08,36,31284.83,Active,Medium,1
1744,13074,568188,10.07,72,7891.5,Active,Medium,1
1745,10793,609135,13.8,60,10152.25,Active,Medium,0
1746,2271,1083789,10.86,36,30105.25,Closed,Medium,1
1747,3387,672527,11.35,60,11208.78,Closed,Medium,1
1748,13032,2095505,13.51,36,58208.47,Active,High,0
1749,14180,1111409,9.14,24,46308.71,Active,High,1
1750,869,637100,9.54,24,26545.83,Active,Low,1
1751,6030,2008384,11.4,24,83682.67,Active,High,1
1752,6761,1220276,9.13,24,50844.83,Active,High,0
1753,16,959835,14.41,48,19996.56,Closed,Low,0
1754,9852,703447,8.4,48,14655.15,Active,Low,1
1755,6886,636558,12.29,72,8841.08,Closed,High,0
1756,2772,2421490,10.33,24,100895.42,Active,Medium,1
1757,4082,1241133,12.64,36,34475.92,Active,Low,0
1758,8662,614763,13.87,48,12807.56,Active,Medium,1
1759,13901,1156292,8.06,36,32119.22,Active,High,0
1760,13270,1713213,12.8,48,35691.94,Closed,Medium,0
1761,12307,2099753,13.64,60,34995.88,Default,Low,0
1762,4154,1041519,8.76,72,14465.54,Active,High,1
1763,11990,1215423,9.61,48,25321.31,Active,Medium,0
1764,5835,808180,9.88,72,11224.72,Active,Low,0
1765,7111,621430,11.53,36,17261.94,Active,Medium,1
1766,11491,1144550,13.45,36,31793.06,Active,Low,1
1767,7573,1041840,9.26,48,21705,Closed,High,0
1768,8577,1113086,13.89,72,15459.53,Active,High,1
1769,4035,949448,9.01,48,19780.17,Active,High,0
1770,12350,698020,13.42,36,19389.44,Active,Low,1
1771,4339,727004,14.11,72,10097.28,Active,High,0
1772,9750,800133,8.2,72,11112.96,Closed,Low,0
1773,7938,834308,11.29,72,11587.61,Active,Low,0
1774,7169,1352519,9.69,60,22541.98,Active,High,0
1775,14689,2596340,9.67,36,72120.56,Active,Medium,0
1776,12621,1529137,8.29,36,42476.03,Closed,Medium,1
1777,7913,2087056,11.84,48,43480.33,Active,Low,0
1778,12052,2220734,11.73,48,46265.29,Closed,High,1
1779,8145,1006413,9.76,24,41933.88,Active,High,1
1780,11168,641949,7.79,60,10699.15,Active,High,1
1781,6731,2378823,8.69,72,33039.21,Active,Medium,1
1782,1563,936017,8.98,48,19500.35,Closed,Low,1
1783,9503,683500,13.19,60,11391.67,Active,Medium,1
1784,4085,1427402,11.73,72,19825.03,Active,High,0
1785,8980,1946463,9.27,48,40551.31,Active,Medium,1
1786,9820,1466509,13.1,48,30552.27,Active,Medium,0
1787,2460,2760553,11.93,36,76682.03,Active,High,0
1788,11378,1114281,9.41,72,15476.12,Active,High,1
1789,14931,747359,12.97,72,10379.99,Closed,High,0
1790,7229,1399948,9.18,60,23332.47,Closed,Low,0
1791,10877,1988137,8.47,24,82839.04,Active,Low,1
1792,12680,2357145,9.34,60,39285.75,Default,Low,0
1793,12976,1299685,14.34,48,27076.77,Active,High,0
1794,1660,1483512,13.55,60,24725.2,Closed,High,1
1795,7158,1095108,14.37,48,22814.75,Active,Low,1
1796,1371,763359,13.99,60,12722.65,Active,High,1
1797,4919,1158710,13.25,48,24139.79,Active,Low,0
1798,12085,912300,14.11,60,15205,Closed,Medium,1
1799,6878,1086475,10.14,36,30179.86,Active,High,1
1800,3796,707965,12.01,72,9832.85,Active,Medium,1
1801,2883,2020143,9.97,24,84172.62,Active,High,1
1802,12675,1303830,10.07,72,18108.75,Active,High,1
1803,12684,741982,13.19,48,15457.96,Closed,Medium,0
1804,658,686057,12.03,72,9528.57,Active,Low,1
1805,11764,1049556,13.63,36,29154.33,Active,Low,1
1806,9717,1045140,13.37,24,43547.5,Default,Medium,0
1807,12381,938481,10.25,60,15641.35,Default,Medium,0
1808,6089,589512,12.77,48,12281.5,Closed,High,0
1809,10921,2630073,12.78,24,109586.38,Active,Low,1
1810,5528,1761746,10.37,24,73406.08,Active,Medium,1
1811,14615,1229108,10.67,24,51212.83,Active,Medium,1
1812,2478,647549,10.33,48,13490.6,Active,High,0
1813,12056,2586968,14.45,36,71860.22,Closed,Medium,1
1814,10060,1115597,10.18,72,15494.4,Active,High,0
1815,3547,2159338,11.43,36,59981.61,Active,High,1
1816,10974,742837,8.87,36,20634.36,Active,Medium,0
1817,8243,1951287,8.01,60,32521.45,Active,High,1
1818,13292,701738,12.88,48,14619.54,Active,High,1
1819,2407,1326774,13.28,48,27641.12,Default,High,1
1820,2479,2287685,13.5,48,47660.1,Active,Low,0
1821,2663,1383002,7.75,24,57625.08,Closed,High,1
1822,3034,659911,7.75,72,9165.43,Closed,High,1
1823,8373,1385703,10.58,48,28868.81,Closed,Medium,0
1824,6811,852847,8.05,48,17767.65,Default,Medium,0
1825,3269,537633,12.11,48,11200.69,Active,Medium,0
1826,14741,2284582,14.32,48,47595.46,Active,Medium,1
1827,10087,634083,12.51,72,8806.71,Active,Medium,1
1828,7364,516030,8.25,24,21501.25,Active,Medium,1
1829,13096,641308,11.89,36,17814.11,Active,Medium,1
1830,84,508736,7.56,60,8478.93,Active,Medium,1
1831,1027,1445021,12.06,48,30104.6,Active,High,0
1832,6132,862316,13.98,36,23953.22,Active,Low,0
1833,10660,800714,10.72,36,22242.06,Active,Medium,1
1834,3373,2485642,11.23,48,51784.21,Closed,Low,0
1835,7559,505417,10.93,36,14039.36,Closed,Low,1
1836,2151,761930,13.76,36,21164.72,Closed,High,0
1837,10448,514853,10.33,24,21452.21,Active,Medium,1
1838,9485,595719,8.06,24,24821.62,Closed,Medium,0
1839,8547,2432458,13.91,36,67568.28,Closed,Medium,0
1840,12456,1745098,11.83,24,72712.42,Active,Medium,1
1841,5774,1994279,7.63,24,83094.96,Closed,Low,0
1842,10510,1258699,9.46,36,34963.86,Active,Medium,0
1843,3659,659213,8.6,36,18311.47,Closed,High,0
1844,1003,599863,10.52,72,8331.43,Closed,Medium,0
1845,11721,1369897,10.91,60,22831.62,Active,Medium,1
1846,10548,997503,13.4,60,16625.05,Default,High,0
1847,12071,1104579,10.13,36,30682.75,Active,Low,1
1848,14717,816768,11,72,11344,Active,Medium,0
1849,4251,737136,8.71,48,15357,Closed,Low,1
1850,12124,939118,9.58,24,39129.92,Active,Medium,0
1851,12963,2322714,7.7,36,64519.83,Active,Medium,1
1852,14947,1036114,14.06,48,21585.71,Closed,High,0
1853,11432,1255288,12.06,72,17434.56,Active,High,0
1854,3820,949337,13.67,48,19777.85,Active,High,1
1855,2055,1008971,13.21,48,21020.23,Closed,Low,1
1856,4131,768968,14.21,24,32040.33,Active,Low,1
1857,168,973030,8.2,48,20271.46,Active,High,0
1858,8758,1538509,9.87,72,21368.18,Default,High,1
1859,851,1725565,12.53,72,23966.18,Closed,Medium,1
1860,6267,2086314,10.36,48,43464.88,Active,Low,0
1861,536,1476827,13.49,48,30767.23,Closed,Medium,0
1862,2367,1357970,10.34,24,56582.08,Active,Medium,1
1863,2123,2273813,7.56,36,63161.47,Active,High,0
1864,1483,899982,8.77,48,18749.62,Closed,Low,0
1865,9146,1441667,8.59,60,24027.78,Active,High,1
1866,7574,1592381,9.31,48,33174.6,Active,Medium,0
1867,12130,1137378,13.56,60,18956.3,Active,High,1
1868,896,705055,8.74,72,9792.43,Closed,Medium,1
1869,2178,938105,9.4,24,39087.71,Active,High,1
1870,5174,1289616,10.71,48,26867,Active,Low,1
1871,1984,678914,9.03,72,9429.36,Closed,Low,1
1872,13691,590189,14.19,60,9836.48,Active,Medium,0
1873,9664,766148,11.35,60,12769.13,Active,Low,1
1874,1484,1085714,8.65,72,15079.36,Active,High,0
1875,2519,2159788,10.98,72,29997.06,Default,Low,0
1876,9732,865833,10.25,48,18038.19,Active,Low,1
1877,3296,1135644,7.58,24,47318.5,Active,Low,0
1878,4966,450592,13.24,36,12516.44,Active,Low,0
1879,11466,2437827,12.45,48,50788.06,Active,Low,0
1880,9797,705687,12.52,60,11761.45,Active,Medium,1
1881,7802,2200038,8.44,36,61112.17,Active,High,0
1882,7638,755254,10.37,72,10489.64,Closed,Low,0
1883,8726,2317279,11.91,60,38621.32,Active,Low,0
1884,3653,2728412,7.78,36,75789.22,Closed,High,0
1885,5958,651923,13.99,72,9054.49,Default,High,0
1886,4904,674319,13.68,60,11238.65,Default,High,0
1887,10666,1353777,11.37,36,37604.92,Closed,High,1
1888,8072,1375635,10.33,72,19106.04,Active,High,1
1889,12305,884597,10.58,72,12286.07,Active,High,1
1890,13782,609952,13.12,60,10165.87,Closed,Low,0
1891,7008,946871,9.53,60,15781.18,Active,Low,1
1892,9058,2186179,10.61,36,60727.19,Active,Medium,0
1893,11716,878170,11.14,60,14636.17,Active,Low,0
1894,1859,2297806,10.26,60,38296.77,Active,Low,0
1895,1200,2024104,7.68,24,84337.67,Closed,Medium,0
1896,4986,1322532,13.92,72,18368.5,Active,High,0
1897,7110,805090,11.6,48,16772.71,Active,Low,0
1898,4709,1279976,7.75,60,21332.93,Closed,Medium,1
1899,248,2329962,13.16,60,38832.7,Active,Medium,1
1900,11855,698422,12.93,48,14550.46,Active,Low,1
1901,7783,1712573,13.45,60,28542.88,Active,High,0
1902,14467,1331374,9.52,60,22189.57,Active,Low,1
1903,11402,770316,8.83,24,32096.5,Active,Medium,0
1904,11703,700917,11.35,36,19469.92,Active,Low,1
1905,2620,1995836,8.91,72,27719.94,Closed,Medium,0
1906,8452,589154,12.53,60,9819.23,Active,High,0
1907,10803,2083941,12.3,72,28943.62,Active,Low,1
1908,3551,631403,11.97,36,17538.97,Active,Medium,0
1909,47,2747295,12.5,48,57235.31,Closed,Medium,0
1910,512,707742,13.62,72,9829.75,Closed,High,1
1911,2617,2402274,7.77,36,66729.83,Closed,Low,0
1912,3959,661170,12.43,36,18365.83,Active,Low,1
1913,14521,941695,8.62,36,26158.19,Active,Medium,1
1914,13702,1775818,11.12,72,24664.14,Active,Medium,1
1915,6922,1093403,11.36,36,30372.31,Active,Low,1
1916,9149,682719,11.64,72,9482.21,Active,High,1
1917,13869,918837,12.84,72,12761.62,Closed,Low,1
1918,14017,633937,7.73,72,8804.68,Active,Medium,0
1919,9017,1202781,9.66,48,25057.94,Closed,Medium,0
1920,10561,919938,10.66,24,38330.75,Active,Low,1
1921,13466,2137388,12.17,60,35623.13,Active,Low,1
1922,8521,1815909,9.29,60,30265.15,Closed,High,1
1923,3657,1990328,11.16,60,33172.13,Active,Medium,1
1924,8730,949362,8.15,60,15822.7,Active,Low,1
1925,1990,2436779,12.66,48,50766.23,Active,High,0
1926,9973,1080650,9.79,48,22513.54,Active,Medium,0
1927,3376,2302366,11.96,60,38372.77,Active,High,1
1928,6312,755207,13,48,15733.48,Active,Low,1
1929,11859,1561132,10.56,48,32523.58,Active,Low,1
1930,136,1321206,13.83,60,22020.1,Default,Medium,1
1931,432,747699,9.87,48,15577.06,Closed,Low,0
1932,2936,1459902,11.1,48,30414.62,Active,High,1
1933,9591,1372122,9.42,48,28585.88,Active,High,1
1934,4296,1247302,8.68,36,34647.28,Active,Medium,0
1935,14131,1041309,9.15,72,14462.62,Active,Medium,0
1936,10981,1083599,10.39,36,30099.97,Active,High,1
1937,1044,572313,11.67,72,7948.79,Active,Medium,1
1938,13953,1011971,13.33,60,16866.18,Closed,Low,1
1939,1958,897119,14.07,60,14951.98,Active,Medium,1
1940,12986,1099907,9.88,24,45829.46,Active,High,0
1941,1086,1529046,12.62,36,42473.5,Active,Medium,1
1942,9452,645302,8.05,60,10755.03,Active,Low,1
1943,2989,1009292,10.67,48,21026.92,Default,Medium,1
1944,6606,761660,10.32,24,31735.83,Active,Low,0
1945,9458,1384500,13.07,60,23075,Active,Low,0
1946,14327,906770,10.75,72,12594.03,Active,Low,0
1947,8696,584014,13.38,36,16222.61,Closed,Low,1
1948,10435,1864100,13.3,60,31068.33,Active,Low,1
1949,5801,1305334,12.1,36,36259.28,Closed,Medium,1
1950,1352,729733,10.91,36,20270.36,Active,Medium,1
1951,10586,747527,7.78,24,31146.96,Closed,Low,1
1952,7922,1227352,14.13,24,51139.67,Active,Low,1
1953,1489,1211554,14.49,24,50481.42,Active,High,1
1954,6845,1495877,8.51,60,24931.28,Active,High,0
1955,4238,1026737,8.5,36,28520.47,Closed,Low,1
1956,3922,825630,13.95,60,13760.5,Active,Low,1
1957,2020,797419,11.8,48,16612.9,Active,Medium,1
1958,3022,636788,13.52,72,8844.28,Active,Low,1
1959,9887,1173276,11.18,60,19554.6,Active,Low,0
1960,10741,1188260,8.24,24,49510.83,Active,Low,1
1961,275,1323455,11.92,48,27571.98,Active,Low,0
1962,7202,736957,12.25,24,30706.54,Closed,Low,1
1963,5413,527332,13.59,60,8788.87,Closed,Medium,0
1964,12189,1931620,12.91,60,32193.67,Active,High,0
1965,201,1144087,14.19,60,19068.12,Closed,Low,0
1966,11735,1605128,9,72,22293.44,Active,Medium,1
1967,5380,1212936,12.18,48,25269.5,Default,High,0
1968,4095,1250565,12.61,72,17368.96,Active,High,1
1969,5340,1067028,11.48,48,22229.75,Default,Low,1
1970,7832,884775,9.7,60,14746.25,Active,Medium,0
1971,2405,1057951,11.9,60,17632.52,Active,Medium,1
1972,2440,1118212,13.53,48,23296.08,Closed,Medium,1
1973,6077,749710,11.56,36,20825.28,Active,Medium,0
1974,3335,733389,11.1,24,30557.88,Active,Low,0
1975,12906,827388,8.89,72,11491.5,Closed,Low,0
1976,10191,726401,7.87,48,15133.35,Active,Medium,0
1977,3422,744162,10.86,36,20671.17,Default,Low,1
1978,2819,827209,9.55,24,34467.04,Active,Medium,0
1979,8586,673954,13.86,60,11232.57,Active,Medium,1
1980,2999,659508,13.98,24,27479.5,Active,High,1
1981,8887,1434486,10.23,60,23908.1,Active,Medium,0
1982,7448,2026492,12.48,72,28145.72,Closed,High,0
1983,938,996270,10.79,36,27674.17,Active,Medium,0
1984,1905,776998,10.62,24,32374.92,Closed,Low,0
1985,5741,1189472,11.2,24,49561.33,Active,Low,1
1986,834,1262522,10.55,72,17535.03,Closed,Medium,1
1987,12070,635466,13.95,36,17651.83,Active,Medium,1
1988,8381,1440464,13.99,48,30009.67,Default,Medium,1
1989,9660,2119503,7.74,72,29437.54,Active,High,1
1990,873,1055434,14.21,72,14658.81,Active,Low,0
1991,10347,2169521,8.49,36,60264.47,Active,Medium,0
1992,10219,1182073,10.71,36,32835.36,Active,Medium,0
1993,3155,863089,8.63,72,11987.35,Active,High,1
1994,13730,993765,10.85,36,27604.58,Active,Medium,0
1995,1176,2259871,12.49,48,47080.65,Active,Low,1
1996,8391,848547,10.43,24,35356.12,Closed,High,1
1997,10250,1057717,9.07,60,17628.62,Active,High,1
1998,12822,1977975,8.24,48,41207.81,Closed,Medium,0
1999,9474,893901,7.85,36,24830.58,Active,Medium,0
2000,14824,1557062,14.13,24,64877.58,Active,Medium,1
2001,7052,983874,7.52,48,20497.38,Closed,High,1
2002,11382,636597,13.27,48,13262.44,Active,High,1
2003,1084,1681584,12.26,24,70066,Closed,Medium,1
2004,6134,1048928,8.45,72,14568.44,Active,Medium,0
2005,12547,739117,13.26,72,10265.51,Active,Low,0
2006,4270,927391,12.62,24,38641.29,Active,High,1
2007,2268,729164,9.81,60,12152.73,Active,Medium,0
2008,13783,2099472,7.58,72,29159.33,Default,High,1
2009,8837,633895,12.11,24,26412.29,Active,High,0
2010,5744,1070141,11.73,60,17835.68,Active,High,0
2011,4195,484936,9.97,48,10102.83,Active,High,1
2012,14990,964789,13.89,72,13399.85,Closed,Medium,1
2013,7732,863679,11.7,48,17993.31,Active,High,0
2014,412,733719,11.55,72,10190.54,Active,High,1
2015,1198,1139612,12.35,36,31655.89,Active,Medium,0
2016,8658,1383168,9.28,60,23052.8,Active,Medium,0
2017,9786,1681958,14.09,24,70081.58,Active,Medium,0
2018,430,609245,7.98,24,25385.21,Default,Low,1
2019,12479,879410,12.89,60,14656.83,Active,Medium,1
2020,6923,565521,9.91,24,23563.38,Active,Low,0
2021,5708,1778478,10.53,48,37051.62,Active,Low,1
2022,8100,2051182,9.05,24,85465.92,Closed,Medium,0
2023,4191,2022815,7.54,36,56189.31,Active,Low,1
2024,721,2313548,10.77,24,96397.83,Active,High,1
2025,5130,728573,14.46,36,20238.14,Active,High,1
2026,6635,1465946,7.6,48,30540.54,Default,Medium,1
2027,10422,1303370,11.35,48,27153.54,Closed,Medium,0
2028,4437,679785,13.84,48,14162.19,Closed,Medium,1
2029,8937,626575,13.82,36,17404.86,Active,High,0
2030,3834,1243694,12.3,48,25910.29,Default,Medium,0
2031,8370,1195244,7.76,24,49801.83,Active,Medium,1
2032,13033,783588,8.23,48,16324.75,Active,Medium,1
2033,10067,1446624,12.82,36,40184,Active,Low,1
2034,4706,741080,13.15,60,12351.33,Closed,High,1
2035,7403,1276406,13.91,60,21273.43,Active,High,1
2036,3882,2056161,10.63,72,28557.79,Active,Low,1
